Stock_Ticker,Trade_Type,Quantity,Price,Date,Profit_Loss,Holding_Period
VEU,Sell,4,47.26349258,2022-08-04,0.82,1.0
BSV,Sell,2,71.86739349,2022-08-04,0.28,1.0
VEA,Buy,4,39.04494858,2022-08-05,0.0,0.0
VIG,Buy,1,145.8932953,2022-08-05,0.0,0.0
VYM,Sell,4,97.08009338,2022-08-05,-1.58,2.0
IVW,Buy,2,67.39398193,2022-08-05,0.0,0.0
VEU,Buy,3,46.98838425,2022-08-05,0.0,0.0
SCHX,Buy,10,15.34791088,2022-08-05,0.0,0.0
SCHF,Buy,11,14.48595715,2022-08-05,0.0,0.0
XLF,Buy,5,32.06182098,2022-08-05,0.0,0.0
BSV,Buy,2,71.48591614,2022-08-05,0.0,0.0
SCHB,Buy,10,14.98291874,2022-08-05,0.0,0.0
SPLG,Buy,3,46.65697861,2022-08-05,0.0,0.0
SPYG,Buy,2,58.12492371,2022-08-05,0.0,0.0
SPYV,Buy,4,36.61257553,2022-08-05,0.0,0.0
TIP,Buy,1,107.4016495,2022-08-05,0.0,0.0
DVY,Buy,1,108.8746567,2022-08-05,0.0,0.0
EFV,Buy,1,39.70476913,2022-08-05,0.0,0.0
VEU,Sell,3,47.14428329,2022-08-08,0.37,1.0
HYG,Sell,1,67.0777359,2022-08-08,-0.1,3.0
EEM,Sell,13,37.57495499,2022-08-08,4.77,5.0
VEA,Sell,22,38.92551804,2022-08-09,-2.63,2.0
IJH,Sell,6,47.83921814,2022-08-09,-1.13,4.0
XLE,Buy,1,67.80258179,2022-08-09,0.0,0.0
IVW,Buy,1,66.61125946,2022-08-09,0.0,0.0
VEU,Buy,1,46.92419434,2022-08-09,0.0,0.0
SCHX,Buy,4,15.27278328,2022-08-09,0.0,0.0
SCHF,Buy,4,14.45051575,2022-08-09,0.0,0.0
XLF,Buy,2,32.20456696,2022-08-09,0.0,0.0
SCHB,Buy,4,14.90284634,2022-08-09,0.0,0.0
SPLG,Buy,1,46.42667007,2022-08-09,0.0,0.0
VGSH,Buy,1,53.6397171,2022-08-09,0.0,0.0
SPYV,Buy,1,36.65975571,2022-08-09,0.0,0.0
HYG,Buy,1,66.57964325,2022-08-09,0.0,0.0
EFV,Sell,5,39.8221283,2022-08-09,0.47,2.0
EEM,Buy,1,37.43443298,2022-08-09,0.0,0.0
VEA,Buy,3,39.85341263,2022-08-10,0.0,0.0
VIG,Sell,1,147.6278992,2022-08-10,1.39,3.0
VYM,Buy,1,98.79003143,2022-08-10,0.0,0.0
EFA,Buy,2,62.07040787,2022-08-10,0.0,0.0
IVW,Buy,2,68.44090271,2022-08-10,0.0,0.0
SCHX,Buy,8,15.60772896,2022-08-10,0.0,0.0
VCSH,Buy,1,70.43904877,2022-08-10,0.0,0.0
SCHF,Sell,15,14.77390289,2022-08-10,3.88,1.0
XLF,Buy,4,32.92783356,2022-08-10,0.0,0.0
BSV,Buy,1,71.52311707,2022-08-10,0.0,0.0
VT,Buy,1,87.8466568,2022-08-10,0.0,0.0
SCHB,Buy,8,15.23853874,2022-08-10,0.0,0.0
SPLG,Buy,2,47.3862915,2022-08-10,0.0,0.0
VGSH,Buy,2,53.68544388,2022-08-10,0.0,0.0
TIP,Sell,1,107.644104,2022-08-10,0.19,3.0
DVY,Sell,3,111.5758209,2022-08-10,6.48,3.0
ACWI,Buy,1,87.34142303,2022-08-10,0.0,0.0
HYG,Sell,1,67.57580566,2022-08-10,0.8,1.0
EFV,Buy,3,40.56241608,2022-08-10,0.0,0.0
EMB,Buy,1,78.6192627,2022-08-10,0.0,0.0
VEA,Buy,1,39.85341263,2022-08-11,0.0,0.0
IJH,Buy,1,49.31346512,2022-08-11,0.0,0.0
VYM,Sell,1,99.2956543,2022-08-11,0.4,1.0
EFA,Sell,2,62.05167389,2022-08-11,-0.04,1.0
VEU,Buy,1,47.93292236,2022-08-11,0.0,0.0
SCHX,Buy,4,15.60772896,2022-08-11,0.0,0.0
SCHF,Buy,4,14.77833462,2022-08-11,0.0,0.0
XLF,Buy,1,33.31801987,2022-08-11,0.0,0.0
SCHB,Buy,4,15.2416172,2022-08-11,0.0,0.0
SPLG,Buy,1,47.39590073,2022-08-11,0.0,0.0
VGSH,Buy,1,53.68544388,2022-08-11,0.0,0.0
SPYG,Buy,1,58.78765106,2022-08-11,0.0,0.0
SPYV,Buy,1,37.36766434,2022-08-11,0.0,0.0
EFV,Buy,1,40.58950043,2022-08-11,0.0,0.0
EEM,Sell,1,38.05271912,2022-08-11,0.49,2.0
EMB,Sell,1,78.2955246,2022-08-11,-0.32,1.0
VEA,Buy,1,40.18413925,2022-08-12,0.0,0.0
IJH,Sell,1,50.08604813,2022-08-12,0.62,1.0
RSP,Sell,1,144.71492,2022-08-12,4.27,7.0
VEU,Sell,2,48.33641052,2022-08-12,0.65,1.0
SCHX,Buy,2,15.87067699,2022-08-12,0.0,0.0
SCHF,Sell,4,14.88908291,2022-08-12,0.35,1.0
XLF,Buy,1,33.84144974,2022-08-12,0.0,0.0
BSV,Sell,3,71.5789566,2022-08-12,0.13,2.0
VT,Sell,2,89.09312439,2022-08-12,1.99,2.0
EFV,Sell,4,40.84228134,2022-08-12,0.81,1.0
VEA,Buy,3,39.89934921,2022-08-15,0.0,0.0
IJH,Buy,2,50.14932251,2022-08-15,0.0,0.0
IJR,Buy,1,101.1296463,2022-08-15,0.0,0.0
VYM,Buy,1,100.8217087,2022-08-15,0.0,0.0
XLE,Buy,1,69.78903961,2022-08-15,0.0,0.0
IVW,Buy,1,69.88898468,2022-08-15,0.0,0.0
VEU,Buy,2,48.03379822,2022-08-15,0.0,0.0
SCHX,Buy,7,15.93954372,2022-08-15,0.0,0.0
XLF,Buy,3,33.83192825,2022-08-15,0.0,0.0
SCHB,Buy,7,15.55575085,2022-08-15,0.0,0.0
SPLG,Buy,2,48.38430023,2022-08-15,0.0,0.0
VGSH,Buy,2,53.72201538,2022-08-15,0.0,0.0
ACWI,Sell,1,88.60406494,2022-08-15,1.01,3.0
EEM,Buy,2,38.27754974,2022-08-15,0.0,0.0
VEA,Sell,8,39.93609619,2022-08-16,0.24,1.0
IJH,Sell,2,50.47330856,2022-08-16,0.52,1.0
VGSH,Sell,29,53.68544388,2022-08-16,-1.06,1.0
VEA,Buy,5,39.59617233,2022-08-17,0.0,0.0
BND,Buy,2,69.63505554,2022-08-17,0.0,0.0
IJH,Buy,3,49.79082108,2022-08-17,0.0,0.0
IJR,Sell,1,100.1949158,2022-08-17,-0.93,2.0
VYM,Buy,1,100.9044571,2022-08-17,0.0,0.0
IVW,Buy,2,69.31171417,2022-08-17,0.0,0.0
VEU,Buy,4,47.74951935,2022-08-17,0.0,0.0
SCHX,Buy,12,15.83937168,2022-08-17,0.0,0.0
VCSH,Buy,2,70.28340149,2022-08-17,0.0,0.0
XLF,Buy,5,33.90806961,2022-08-17,0.0,0.0
SCHB,Buy,12,15.46027851,2022-08-17,0.0,0.0
SPLG,Buy,4,48.15399933,2022-08-17,0.0,0.0
VGSH,Buy,3,53.64887238,2022-08-17,0.0,0.0
SPYV,Buy,3,37.91511154,2022-08-17,0.0,0.0
BND,Sell,2,69.76360321,2022-08-18,0.21,1.0
IJH,Sell,3,50.20491409,2022-08-18,0.99,1.0
SPLG,Sell,44,48.27875519,2022-08-18,4.39,1.0
SPYV,Sell,9,38.04725266,2022-08-18,0.95,1.0
VTI,Buy,1,203.1476898,2022-08-19,0.0,0.0
VEA,Sell,5,38.87958145,2022-08-19,-3.58,2.0
BND,Buy,3,69.3228302,2022-08-19,0.0,0.0
VUG,Buy,1,254.2432251,2022-08-19,0.0,0.0
IJH,Buy,5,49.38056564,2022-08-19,0.0,0.0
VIG,Buy,1,149.4667358,2022-08-19,0.0,0.0
XLK,Buy,1,144.806488,2022-08-19,0.0,0.0
VO,Buy,1,211.2218018,2022-08-19,0.0,0.0
VYM,Sell,2,100.6654358,2022-08-19,-0.48,2.0
RSP,Buy,1,142.634201,2022-08-19,0.0,0.0
XLE,Buy,3,72.07480621,2022-08-19,0.0,0.0
IVW,Buy,4,68.17672729,2022-08-19,0.0,0.0
VEU,Buy,5,46.95170593,2022-08-19,0.0,0.0
SCHX,Buy,17,15.65781403,2022-08-19,0.0,0.0
SCHF,Buy,19,14.4372282,2022-08-19,0.0,0.0
XLF,Buy,8,33.27043533,2022-08-19,0.0,0.0
SCHB,Buy,2,15.27857399,2022-08-19,0.0,0.0
EEM,Sell,2,37.37823105,2022-08-19,-1.8,4.0
BIV,Buy,1,71.78636932,2022-08-19,0.0,0.0
IJH,Sell,5,48.32616043,2022-08-22,-5.27,1.0
SCHX,Sell,64,15.32600117,2022-08-22,-21.24,1.0
VEA,Buy,3,38.32836151,2022-08-23,0.0,0.0
BND,Sell,3,68.98307037,2022-08-23,-1.02,2.0
IJH,Buy,2,48.32040405,2022-08-23,0.0,0.0
IJR,Buy,1,96.961586,2022-08-23,0.0,0.0
XLK,Sell,1,140.3970947,2022-08-23,-4.41,2.0
VYM,Buy,1,98.91873169,2022-08-23,0.0,0.0
XLE,Buy,1,74.5329361,2022-08-23,0.0,0.0
VEU,Buy,2,46.39232254,2022-08-23,0.0,0.0
SCHX,Buy,8,15.28530502,2022-08-23,0.0,0.0
SCHF,Buy,8,14.22015858,2022-08-23,0.0,0.0
XLF,Buy,3,32.40442276,2022-08-23,0.0,0.0
BSV,Buy,1,71.2625885,2022-08-23,0.0,0.0
SCHB,Buy,8,14.92440414,2022-08-23,0.0,0.0
SPLG,Buy,2,46.53222656,2022-08-23,0.0,0.0
VGSH,Buy,2,53.64887238,2022-08-23,0.0,0.0
SPYG,Buy,2,57.21854782,2022-08-23,0.0,0.0
SPYV,Buy,3,37.00899124,2022-08-23,0.0,0.0
EFV,Buy,1,39.26239777,2022-08-23,0.0,0.0
IJH,Sell,2,48.54854202,2022-08-24,0.37,1.0
VO,Sell,1,207.9385834,2022-08-24,-3.28,3.0
EFV,Sell,1,39.1901741,2022-08-24,-0.07,1.0
VEA,Sell,3,38.82445145,2022-08-25,1.19,2.0
SCHX,Buy,2,15.56390476,2022-08-25,0.0,0.0
SCHF,Buy,2,14.39735699,2022-08-25,0.0,0.0
XLF,Buy,1,33.08010864,2022-08-25,0.0,0.0
BSV,Sell,1,71.28119659,2022-08-25,0.01,2.0
SCHB,Buy,2,15.20773888,2022-08-25,0.0,0.0
VEA,Buy,1,37.79550934,2022-08-26,0.0,0.0
SCHX,Buy,2,15.04427528,2022-08-26,0.0,0.0
XLF,Buy,1,32.09037781,2022-08-26,0.0,0.0
SCHB,Buy,2,14.69342518,2022-08-26,0.0,0.0
SPYV,Sell,3,36.55594254,2022-08-26,-1.36,3.0
VEA,Buy,1,37.7036438,2022-08-29,0.0,0.0
IJR,Sell,1,95.03495789,2022-08-29,-1.93,4.0
VYM,Sell,1,97.27314758,2022-08-29,-1.65,4.0
SCHX,Sell,12,14.93784332,2022-08-29,-1.28,1.0
XLF,Buy,1,31.86196136,2022-08-29,0.0,0.0
SCHB,Buy,2,14.58255386,2022-08-29,0.0,0.0
EEM,Buy,1,37.24707413,2022-08-29,0.0,0.0
VEA,Buy,1,37.39128494,2022-08-30,0.0,0.0
IJH,Buy,1,46.92284775,2022-08-30,0.0,0.0
EFA,Buy,1,58.1833992,2022-08-30,0.0,0.0
VEU,Buy,1,45.47529602,2022-08-30,0.0,0.0
XLF,Buy,1,31.69065857,2022-08-30,0.0,0.0
SCHB,Buy,4,14.42856789,2022-08-30,0.0,0.0
SPLG,Buy,1,44.92965317,2022-08-30,0.0,0.0
VGSH,Buy,1,53.53914642,2022-08-30,0.0,0.0
SPYG,Buy,1,54.77231216,2022-08-30,0.0,0.0
EEM,Sell,1,36.80678177,2022-08-30,-0.44,1.0
SCHB,Buy,1,14.31153774,2022-08-31,0.0,0.0
SCHX,Buy,1,14.6936779,2022-09-01,0.0,0.0
SCHF,Buy,1,13.6132555,2022-09-01,0.0,0.0
SCHB,Buy,1,14.3330965,2022-09-01,0.0,0.0
IJH,Sell,1,45.87802887,2022-09-02,-1.04,3.0
EFA,Sell,1,56.63795853,2022-09-02,-1.55,3.0
SCHX,Buy,1,14.53716373,2022-09-02,0.0,0.0
SCHB,Buy,1,14.19142723,2022-09-02,0.0,0.0
SCHX,Buy,1,14.48707867,2022-09-06,0.0,0.0
SCHB,Buy,1,14.12367249,2022-09-06,0.0,0.0
VUG,Sell,1,236.2684326,2022-09-07,-17.97,12.0
SCHX,Buy,1,14.75628376,2022-09-07,0.0,0.0
SCHF,Buy,1,13.57338524,2022-09-07,0.0,0.0
SCHB,Buy,1,14.39161015,2022-09-07,0.0,0.0
VEA,Buy,1,36.65631485,2022-09-08,0.0,0.0
SCHX,Buy,2,14.85958576,2022-09-08,0.0,0.0
SCHF,Buy,2,13.59553528,2022-09-08,0.0,0.0
XLF,Buy,1,32.40442276,2022-09-08,0.0,0.0
SCHB,Buy,2,14.50248051,2022-09-08,0.0,0.0
SPYV,Buy,1,36.27278137,2022-09-08,0.0,0.0
EFV,Buy,1,37.7276535,2022-09-08,0.0,0.0
SCHX,Buy,1,15.10061932,2022-09-09,0.0,0.0
XLF,Sell,43,32.69944,2022-09-09,10.15,1.0
SCHB,Buy,1,14.72730064,2022-09-09,0.0,0.0
SPYV,Sell,1,36.72583008,2022-09-09,0.36,1.0
VEA,Buy,4,38.08030701,2022-09-12,0.0,0.0
IJH,Buy,3,48.38367844,2022-09-12,0.0,0.0
VIG,Buy,1,145.3151398,2022-09-12,0.0,0.0
XLK,Buy,1,136.2907257,2022-09-12,0.0,0.0
IWD,Buy,1,147.2202911,2022-09-12,0.0,0.0
XLE,Buy,2,74.45131683,2022-09-12,0.0,0.0
IVW,Buy,2,65.76003265,2022-09-12,0.0,0.0
VEU,Buy,3,46.24559402,2022-09-12,0.0,0.0
SCHX,Buy,10,15.26652622,2022-09-12,0.0,0.0
SCHF,Buy,11,14.12713051,2022-09-12,0.0,0.0
XLF,Buy,3,32.96590805,2022-09-12,0.0,0.0
SCHB,Buy,1,14.89052963,2022-09-12,0.0,0.0
IJH,Sell,3,46.57393646,2022-09-13,-5.43,1.0
SCHX,Sell,17,14.3775177,2022-09-16,-15.11,4.0
SCHB,Buy,1,14.03435993,2022-09-16,0.0,0.0
VEA,Buy,1,36.48217773,2022-09-19,0.0,0.0
SCHX,Buy,2,14.47768497,2022-09-19,0.0,0.0
XLF,Buy,1,31.81910515,2022-09-19,0.0,0.0
SCHB,Buy,2,14.13907242,2022-09-19,0.0,0.0
EFV,Sell,1,38.08876801,2022-09-19,0.29,7.0
EEM,Buy,1,35.51399994,2022-09-19,0.0,0.0
XLK,Sell,1,126.1204681,2022-09-20,-10.17,6.0
SCHX,Buy,1,14.3055172,2022-09-20,0.0,0.0
SCHB,Buy,1,13.96352577,2022-09-20,0.0,0.0
VIG,Sell,2,135.277832,2022-09-21,-20.07,7.0
SCHX,Buy,2,14.17778301,2022-09-21,0.0,0.0
XLF,Buy,1,30.69979477,2022-09-21,0.0,0.0
SCHB,Buy,2,13.84222603,2022-09-21,0.0,0.0
VEA,Buy,1,35.24737167,2022-09-22,0.0,0.0
VEU,Buy,1,42.96638489,2022-09-22,0.0,0.0
SCHX,Buy,3,14.03515053,2022-09-22,0.0,0.0
XLF,Buy,1,30.18318748,2022-09-22,0.0,0.0
SCHB,Buy,3,13.68942642,2022-09-22,0.0,0.0
SPLG,Buy,1,42.40325546,2022-09-22,0.0,0.0
SPYG,Buy,1,51.29314423,2022-09-22,0.0,0.0
SPYV,Buy,1,34.27703094,2022-09-22,0.0,0.0
EEM,Buy,1,34.55846786,2022-09-22,0.0,0.0
SCHX,Sell,8,13.79425812,2022-09-23,-1.93,1.0
XLF,Sell,6,29.70484924,2022-09-23,-2.87,1.0
SCHB,Buy,1,13.4430809,2022-09-23,0.0,0.0
SPYV,Sell,1,33.65036011,2022-09-23,-0.63,1.0
VEA,Buy,1,33.5518074,2022-09-26,0.0,0.0
IJH,Buy,1,42.30247116,2022-09-26,0.0,0.0
VEU,Buy,1,41.06700897,2022-09-26,0.0,0.0
SCHX,Buy,3,13.64845467,2022-09-26,0.0,0.0
SCHF,Buy,3,12.47475719,2022-09-26,0.0,0.0
XLF,Buy,1,29.23607826,2022-09-26,0.0,0.0
SCHB,Buy,3,13.30587387,2022-09-26,0.0,0.0
SPLG,Buy,1,41.27571869,2022-09-26,0.0,0.0
SPYV,Buy,1,33.19460297,2022-09-26,0.0,0.0
EFV,Buy,1,34.95608139,2022-09-26,0.0,0.0
EEM,Buy,1,33.29379272,2022-09-26,0.0,0.0
IJH,Sell,1,42.34104156,2022-09-27,0.03,1.0
VTI,Sell,1,178.9748688,2022-09-28,-24.17,27.0
SCHX,Sell,3,13.61675644,2022-09-29,-0.1,3.0
SCHB,Buy,2,13.27469063,2022-09-29,0.0,0.0
SPYV,Sell,1,33.16611862,2022-09-29,-0.03,3.0
IAU,Buy,1,31.53000069,2022-09-30,0.0,0.0
SCHB,Buy,2,13.0938282,2022-09-30,0.0,0.0
EEM,Buy,1,32.67550278,2022-09-30,0.0,0.0
SCHX,Buy,1,13.7657299,2022-10-03,0.0,0.0
SCHF,Buy,1,12.71840477,2022-10-03,0.0,0.0
IAU,Sell,1,32.27999878,2022-10-03,0.6,1.0
SPLG,Sell,5,41.51665115,2022-10-03,0.96,5.0
SPYG,Sell,15,50.11095428,2022-10-03,-17.73,7.0
VEA,Buy,3,35.61597443,2022-10-04,0.0,0.0
IJH,Buy,2,45.23989868,2022-10-04,0.0,0.0
XLE,Buy,1,72.76895142,2022-10-04,0.0,0.0
IVW,Buy,2,59.93518448,2022-10-04,0.0,0.0
VEU,Buy,2,43.24299622,2022-10-04,0.0,0.0
SCHX,Buy,8,14.20631027,2022-10-04,0.0,0.0
SCHF,Buy,9,13.23670959,2022-10-04,0.0,0.0
XLF,Buy,3,30.93896294,2022-10-04,0.0,0.0
BSV,Buy,1,70.05040741,2022-10-04,0.0,0.0
VT,Buy,1,79.2865448,2022-10-04,0.0,0.0
SCHB,Buy,8,13.86405277,2022-10-04,0.0,0.0
SPLG,Buy,2,42.82728958,2022-10-04,0.0,0.0
SPYV,Buy,1,34.64733505,2022-10-04,0.0,0.0
SCHX,Sell,9,14.17461395,2022-10-05,-0.29,1.0
BSV,Sell,1,69.93846893,2022-10-05,-0.11,1.0
SPYV,Sell,1,34.53339767,2022-10-05,-0.11,1.0
BIV,Sell,1,68.07215118,2022-10-05,-3.71,32.0
IJH,Sell,2,44.65550232,2022-10-06,-1.17,2.0
XLF,Buy,1,30.26928902,2022-10-06,0.0,0.0
SCHB,Buy,2,13.70813656,2022-10-06,0.0,0.0
VWO,Buy,1,34.13503647,2022-10-07,0.0,0.0
XLF,Buy,1,29.55177879,2022-10-07,0.0,0.0
VT,Sell,1,76.13671112,2022-10-07,-3.15,3.0
SCHB,Buy,2,13.31210995,2022-10-07,0.0,0.0
EFV,Sell,1,35.45262146,2022-10-07,0.4,9.0
VEA,Buy,1,33.82826233,2022-10-10,0.0,0.0
VWO,Buy,1,33.66629791,2022-10-10,0.0,0.0
XLF,Buy,1,29.41784668,2022-10-10,0.0,0.0
IAU,Buy,1,31.69000053,2022-10-10,0.0,0.0
SCHB,Buy,2,13.20608711,2022-10-10,0.0,0.0
EEM,Buy,1,32.92843628,2022-10-10,0.0,0.0
VWO,Sell,2,33.14242172,2022-10-11,-1.05,1.0
SCHX,Buy,1,13.42341137,2022-10-11,0.0,0.0
SCHF,Buy,1,12.43488789,2022-10-11,0.0,0.0
SCHB,Buy,1,13.12189484,2022-10-11,0.0,0.0
SCHX,Buy,1,13.39171314,2022-10-12,0.0,0.0
SCHF,Buy,1,12.40387726,2022-10-12,0.0,0.0
SCHB,Buy,1,13.07823563,2022-10-12,0.0,0.0
RSP,Sell,1,125.7002029,2022-10-13,-16.93,38.0
SCHX,Buy,1,13.72769642,2022-10-13,0.0,0.0
SCHF,Buy,1,12.65638447,2022-10-13,0.0,0.0
SPLG,Sell,2,41.46845627,2022-10-13,-2.72,7.0
VEA,Buy,1,33.45965958,2022-10-14,0.0,0.0
VWO,Buy,1,32.77478027,2022-10-14,0.0,0.0
SCHX,Sell,3,13.40439224,2022-10-14,-0.97,1.0
XLF,Sell,7,29.66658211,2022-10-14,1.39,4.0
IAU,Buy,1,31.17000008,2022-10-14,0.0,0.0
SCHB,Buy,2,13.09694672,2022-10-14,0.0,0.0
VEA,Buy,1,34.34429932,2022-10-17,0.0,0.0
VWO,Sell,1,33.61116028,2022-10-17,0.67,1.0
VEU,Buy,1,41.63867188,2022-10-17,0.0,0.0
SCHX,Buy,3,13.76256084,2022-10-17,0.0,0.0
SCHF,Buy,3,12.77156353,2022-10-17,0.0,0.0
XLF,Buy,1,30.41279411,2022-10-17,0.0,0.0
SCHB,Buy,3,13.44619846,2022-10-17,0.0,0.0
SPLG,Buy,1,41.57446671,2022-10-17,0.0,0.0
SPYV,Buy,1,34.00167465,2022-10-17,0.0,0.0
VEA,Sell,17,34.57468033,2022-10-18,3.13,1.0
SCHX,Buy,1,13.92738056,2022-10-18,0.0,0.0
SCHB,Buy,1,13.61458683,2022-10-18,0.0,0.0
VEA,Buy,2,34.17843246,2022-10-19,0.0,0.0
IVW,Buy,1,57.6496048,2022-10-19,0.0,0.0
VEU,Buy,1,41.26985931,2022-10-19,0.0,0.0
SCHX,Buy,5,13.81327438,2022-10-19,0.0,0.0
VCSH,Sell,8,67.568367,2022-10-19,-21.72,44.0
XLF,Buy,2,30.39365768,2022-10-19,0.0,0.0
SPLG,Buy,1,41.76720428,2022-10-19,0.0,0.0
VGSH,Buy,1,52.71601868,2022-10-19,0.0,0.0
SPYG,Buy,1,49.7396965,2022-10-19,0.0,0.0
EEM,Buy,2,32.33825684,2022-10-19,0.0,0.0
BIV,Buy,1,66.35881805,2022-10-19,0.0,0.0
VEA,Buy,2,34.08628464,2022-10-20,0.0,0.0
BND,Buy,1,63.98544312,2022-10-20,0.0,0.0
IJH,Buy,1,43.52720642,2022-10-20,0.0,0.0
IVW,Sell,63,57.21799469,2022-10-20,-27.19,1.0
VEU,Buy,1,41.30673218,2022-10-20,0.0,0.0
SCHX,Buy,5,13.70550823,2022-10-20,0.0,0.0
SCHF,Buy,5,12.66967392,2022-10-20,0.0,0.0
XLF,Buy,2,29.90575409,2022-10-20,0.0,0.0
SCHB,Buy,5,13.37759495,2022-10-20,0.0,0.0
SPLG,Buy,1,41.41063309,2022-10-20,0.0,0.0
VGSH,Buy,1,52.65186691,2022-10-20,0.0,0.0
SPYG,Buy,1,49.36843109,2022-10-20,0.0,0.0
SPYV,Buy,2,33.9257164,2022-10-20,0.0,0.0
EFV,Buy,2,35.795681,2022-10-20,0.0,0.0
EEM,Buy,2,32.5443573,2022-10-20,0.0,0.0
BIV,Buy,1,65.99039459,2022-10-20,0.0,0.0
EMB,Buy,1,68.0120697,2022-10-20,0.0,0.0
VTI,Buy,1,180.6027832,2022-10-21,0.0,0.0
VEA,Buy,9,34.72211456,2022-10-21,0.0,0.0
BND,Sell,1,64.09609222,2022-10-21,0.09,1.0
VUG,Buy,1,216.6338959,2022-10-21,0.0,0.0
IJH,Buy,7,44.41633987,2022-10-21,0.0,0.0
VIG,Buy,2,134.8206024,2022-10-21,0.0,0.0
XLK,Buy,2,121.866806,2022-10-21,0.0,0.0
EFA,Buy,6,54.31511688,2022-10-21,0.0,0.0
RSP,Buy,2,127.3972855,2022-10-21,0.0,0.0
XLE,Buy,4,79.71025848,2022-10-21,0.0,0.0
IVW,Buy,5,58.65016556,2022-10-21,0.0,0.0
VEU,Buy,7,41.9982605,2022-10-21,0.0,0.0
XLF,Sell,5,30.79546547,2022-10-21,3.56,1.0
IAU,Buy,10,31.43000031,2022-10-21,0.0,0.0
SCHB,Buy,15,13.68942642,2022-10-21,0.0,0.0
IJH,Sell,8,44.71721649,2022-10-24,1.93,1.0
XLK,Sell,2,123.5525894,2022-10-24,2.7,1.0
EFA,Sell,6,54.32448578,2022-10-24,0.04,1.0
EFV,Sell,2,36.49082565,2022-10-24,1.11,2.0
EMB,Sell,1,68.71784973,2022-10-24,0.56,2.0
VEA,Buy,3,35.44088364,2022-10-25,0.0,0.0
IJH,Buy,2,45.8378067,2022-10-25,0.0,0.0
VIG,Sell,2,138.3354492,2022-10-25,5.62,2.0
VYM,Buy,1,96.01194,2022-10-25,0.0,0.0
EFA,Buy,1,55.52337265,2022-10-25,0.0,0.0
XLE,Buy,1,80.16872406,2022-10-25,0.0,0.0
IVW,Buy,1,60.55317307,2022-10-25,0.0,0.0
SCHX,Buy,7,14.43135357,2022-10-25,0.0,0.0
SCHF,Buy,8,13.17025948,2022-10-25,0.0,0.0
XLF,Buy,3,31.57993317,2022-10-25,0.0,0.0
VT,Buy,1,79.34346008,2022-10-25,0.0,0.0
IAU,Buy,3,31.38999939,2022-10-25,0.0,0.0
SCHB,Buy,7,14.08233452,2022-10-25,0.0,0.0
SPLG,Buy,2,43.61753464,2022-10-25,0.0,0.0
VGSH,Buy,2,52.83516693,2022-10-25,0.0,0.0
SPYG,Buy,1,52.26039505,2022-10-25,0.0,0.0
VT,Sell,1,79.36244965,2022-10-26,0.02,1.0
VEA,Sell,16,35.56068039,2022-10-27,1.53,2.0
SCHX,Sell,21,14.2538538,2022-10-27,-3.73,2.0
BIV,Sell,2,67.44577789,2022-10-27,2.33,5.0
BND,Buy,1,65.08288574,2022-10-28,0.0,0.0
IJH,Buy,2,46.78094864,2022-10-28,0.0,0.0
XLE,Buy,1,81.83756256,2022-10-28,0.0,0.0
IVW,Buy,1,59.89595032,2022-10-28,0.0,0.0
VEU,Buy,2,42.62523651,2022-10-28,0.0,0.0
VCSH,Buy,1,68.14736938,2022-10-28,0.0,0.0
XLF,Buy,3,32.70881653,2022-10-28,0.0,0.0
IAU,Buy,3,31.21999931,2022-10-28,0.0,0.0
SCHB,Buy,7,14.25384426,2022-10-28,0.0,0.0
SPLG,Buy,2,44.07047653,2022-10-28,0.0,0.0
VGSH,Buy,2,52.89016724,2022-10-28,0.0,0.0
SPYG,Buy,2,51.66440582,2022-10-28,0.0,0.0
SPYV,Buy,1,36.65078735,2022-10-28,0.0,0.0
EEM,Sell,9,32.02911377,2022-10-31,-4.64,7.0
SCHB,Buy,2,14.11975574,2022-11-01,0.0,0.0
SPYV,Sell,4,36.52734756,2022-11-01,-0.49,2.0
VEA,Buy,1,35.3026619,2022-11-02,0.0,0.0
IJH,Sell,4,45.57164001,2022-11-02,-4.84,3.0
SCHX,Buy,3,14.06050777,2022-11-02,0.0,0.0
XLF,Buy,1,32.18264389,2022-11-02,0.0,0.0
SCHB,Buy,3,13.74867535,2022-11-02,0.0,0.0
SPLG,Sell,7,42.48035812,2022-11-02,-11.13,3.0
VTI,Sell,1,179.6876373,2022-11-03,-0.92,9.0
VEA,Sell,1,35.01699448,2022-11-03,-0.29,1.0
BND,Sell,1,64.59621429,2022-11-03,-0.49,4.0
EFA,Sell,1,54.70850754,2022-11-03,-0.81,7.0
IVW,Buy,1,55.64849472,2022-11-03,0.0,0.0
VEU,Sell,33,42.03514099,2022-11-03,-19.47,4.0
SCHX,Buy,5,13.90836525,2022-11-03,0.0,0.0
VCSH,Buy,1,67.86952972,2022-11-03,0.0,0.0
SCHF,Buy,5,13.01964188,2022-11-03,0.0,0.0
XLF,Buy,2,31.85736847,2022-11-03,0.0,0.0
BSV,Buy,1,69.35233307,2022-11-03,0.0,0.0
IWR,Buy,1,63.32477951,2022-11-03,0.0,0.0
SCHB,Buy,5,13.61458683,2022-11-03,0.0,0.0
SPLG,Buy,1,42.04668427,2022-11-03,0.0,0.0
VGSH,Buy,1,52.66812897,2022-11-03,0.0,0.0
SPYG,Buy,1,48.03969574,2022-11-03,0.0,0.0
